収入については、通信キャリア、保険会社などから受け取る場合と、ユーザーから直接受け取る場合とがあります	10
セグメント別の状況につきましては、次のとおりであります	10
当社の関連する業界におきましては、政府のインフラ長寿命化基本計画や国土強靭化基本法のもと、東日本大震災や熊本地震からの早期復興・創生や、道路施設の老朽化対策、道路の防災・震災対策や代替性の確保のための道路ネットワークの整備、生活道路・通学路の安全対策による国民の安全・安心への取り組みを政策態度に掲げられています	10
②  「リース業務」におきましては、経常収益は売上高が減少したことから前年度と比べ61百万円減少して6,507百万円となりました	8
アメリカの販売子会社であるアイホンコーポレーションにおきましては、業務市場におきまして官公庁施設に対するテレビドアホン等の納入が継続し、販売が増加いたしました	12
国際業務部門	10
情報記録用材については、パソコン・サーバー向け、並びにスマートフォン向けで大きく増収となり、剥離フィルムについても中国スマートフォン向けを中心に堅調に推移いたしました	13
（セグメントの状況）	10
寝装事業は、ギフト販売は前年を上回りましたが、量販店・専門店取引ともに売上が落ち込みました	9
ただ１-３月期に入ると消費関連指標に若干の改善がみられるようになっています	11
その他のインターネット接続サービス、アウトソーシングサービス、WANサービス及びシステムインテグレーションでも、企業のネットワークシステム関連の需要は根強く、売上高は堅調に推移いたしました	15
建設業では、鉄道施設改良工事や分譲マンションの新築工事等を行ったほか、新規受注先の拡大に努めた	10
(注) １  上記のセグメントの業績に記載している営業利益は、セグメント間の内部取引を含んだ金額を記載している	10
セグメント利益は、売上高の増加に伴い、前連結会計年度に比べ48億２百万円増加し、290億71百万円となった	12
